image,label,race,gender
AM552.jpg,0.37500003348214583,asian,male
AF1815.jpg,0.5446428164859657,asian,female
AM1369.jpg,0.41964271603952824,asian,male
CM244.jpg,0.5312499581473177,caucasian,male
AM1823.jpg,0.4598212910554724,asian,male
AF1163.jpg,0.5669641577646569,asian,female
AF472.jpg,0.5357143335459227,asian,female
AF796.jpg,0.41517860849809,asian,female
CM185.jpg,0.4553571835140343,caucasian,male
AM901.jpg,0.4062498577008801,asian,male
AM522.jpg,0.34821431680484966,asian,male
AM1031.jpg,0.2767856497130044,asian,male
AF1895.jpg,0.7455356915656867,asian,female
AF1106.jpg,0.6696429169324033,asian,female
AM1982.jpg,0.5446428164859657,asian,male
AM62.jpg,0.6741070244738414,asian,male
AF1710.jpg,0.7232143502869957,asian,female
AF469.jpg,0.4999998660714166,asian,female
AF197.jpg,0.2499999330357083,asian,female
AM1716.jpg,0.785714266581631,asian,male
CM566.jpg,0.42857146683673814,caucasian,male
AM1284.jpg,0.3616071751434978,asian,male
CF641.jpg,0.9196428499681116,caucasian,female
AF40.jpg,0.41964271603952824,asian,female
AM714.jpg,0.49553575852997844,asian,male
CF24.jpg,0.8839286503507723,caucasian,female
AM332.jpg,0.44196432517538614,asian,male
AF24.jpg,0.37946414102358406,asian,female
AM578.jpg,0.34821431680484966,asian,male
AM1908.jpg,0.2901785080516525,asian,male
CM680.jpg,0.6026786252391629,caucasian,male
AF430.jpg,0.4821429001913303,asian,female
AF1708.jpg,0.4642856664540774,asian,female
CM530.jpg,0.5669641577646569,caucasian,male
AF581.jpg,0.49553575852997844,asian,female
AF1881.jpg,0.7008927411511375,asian,female
AM514.jpg,0.34821431680484966,asian,male
CM380.jpg,0.44196432517538614,caucasian,male
AF1798.jpg,0.6562500585937553,asian,female
AF1547.jpg,0.799107124920279,asian,female
CF614.jpg,0.6651785415337984,caucasian,female
CM511.jpg,0.4241070914381332,caucasian,male
CF734.jpg,0.7723214082429829,caucasian,female
AM948.jpg,0.5089286168686264,asian,male
AM1477.jpg,0.397321374760837,asian,male
CF124.jpg,0.5312499581473177,caucasian,female
AF1438.jpg,0.5758929085618668,asian,female
AF285.jpg,0.5089286168686264,asian,female
CM127.jpg,0.7053571165497425,caucasian,male
AM1600.jpg,0.8616070412149144,asian,male
AF1170.jpg,0.8749998995535624,asian,female
CF462.jpg,0.37500003348214583,caucasian,female
AF1975.jpg,0.29464288345025746,asian,female
CM657.jpg,0.8214284661989701,caucasian,male
CM195.jpg,0.33928556600763976,caucasian,male
AF194.jpg,0.47321414939412043,asian,female
AF1087.jpg,0.4687500418526823,asian,female
CM349.jpg,0.4598212910554724,caucasian,male
AM739.jpg,0.25892841597575145,asian,male
CF422.jpg,0.40178575015944196,caucasian,female
AF516.jpg,0.4687500418526823,asian,female
CM604.jpg,0.44196432517538614,caucasian,male
AM1873.jpg,0.5044642414700216,asian,male
AF1838.jpg,0.6696429169324033,asian,female
AM1749.jpg,0.5401784410873608,asian,male
AM1005.jpg,0.383928516422189,asian,male
CF220.jpg,0.5625000502232188,caucasian,female
AF1861.jpg,0.7678570328443779,asian,female
AM1831.jpg,0.6696429169324033,asian,male
AM806.jpg,0.3705356580835409,asian,male
AF1047.jpg,0.7053571165497425,asian,female
AF1962.jpg,0.6964286336096994,asian,female
AM1142.jpg,0.33482145846620165,asian,male
AF584.jpg,0.41517860849809,asian,female
AM215.jpg,0.32142860012755364,asian,male
AF7.jpg,0.41517860849809,asian,female
AM377.jpg,0.44196432517538614,asian,male
AM1728.jpg,0.6919642582110945,asian,male
AF98.jpg,0.2633927913743564,asian,female
AM675.jpg,0.4598212910554724,asian,male
CF551.jpg,0.9196428499681116,caucasian,female
AM416.jpg,0.4642856664540774,asian,male
AF1799.jpg,0.7589285499043349,asian,female
AF1205.jpg,0.8348213245376184,asian,female
AM39.jpg,0.7142855994897858,asian,male
CF420.jpg,0.7187499748883907,caucasian,female
AF544.jpg,0.32142860012755364,asian,female
AM1623.jpg,0.6383928248565022,asian,male
AF750.jpg,0.6651785415337984,asian,female
AM436.jpg,0.5758929085618668,asian,male
AM518.jpg,0.26785716677296134,asian,male
AF71.jpg,0.45089280811542937,asian,female
AF1730.jpg,0.8169643586575319,asian,female
CF467.jpg,0.5089286168686264,caucasian,female
AM1476.jpg,0.44196432517538614,asian,male
AF530.jpg,0.4866070077327686,asian,female
AF1123.jpg,0.40178575015944196,asian,female
AM359.jpg,0.3616071751434978,asian,male
AM1764.jpg,0.6428572002551072,asian,male
AM1656.jpg,0.7008927411511375,asian,male
CM412.jpg,0.593749874441953,caucasian,male
AM565.jpg,0.3571427997448929,asian,male
CM82.jpg,0.4374999497767812,caucasian,male
CF385.jpg,0.7098214919483474,caucasian,female
AF1251.jpg,0.7142855994897858,asian,female
CM253.jpg,0.33482145846620165,caucasian,male
AF1725.jpg,0.6294643419164592,asian,female
AM1278.jpg,0.29910699099169563,asian,male
AF504.jpg,0.33928556600763976,asian,female
AM338.jpg,0.7142855994897858,asian,male
AF61.jpg,0.3616071751434978,asian,female
AF1122.jpg,0.6919642582110945,asian,female
AM993.jpg,0.33928556600763976,asian,male
AF1441.jpg,0.5178570998086697,asian,female
AF1450.jpg,0.4687500418526823,asian,female
AM786.jpg,0.5089286168686264,asian,male
CF731.jpg,0.7187499748883907,caucasian,female
CM694.jpg,0.8526785582748713,caucasian,male
CM658.jpg,0.6517856831951503,caucasian,male
CF305.jpg,0.7723214082429829,caucasian,female
AM1612.jpg,0.7723214082429829,asian,male
AM1355.jpg,0.4776785247927254,asian,male
AF742.jpg,0.42857146683673814,asian,female
CM18.jpg,0.41964271603952824,caucasian,male
CM102.jpg,0.49553575852997844,caucasian,male
AF94.jpg,0.49553575852997844,asian,female
AM678.jpg,0.5580356748246138,asian,male
CF736.jpg,0.8214284661989701,caucasian,female
AF1626.jpg,0.5491071918845707,asian,female
AF1341.jpg,0.32589270766899175,asian,female
AF1683.jpg,0.8883927578922104,asian,female
AM402.jpg,0.4241070914381332,asian,male
AF315.jpg,0.58482139150191,asian,female
AF1863.jpg,0.6651785415337984,asian,female
CM526.jpg,0.49553575852997844,caucasian,male
AF783.jpg,0.8839286503507723,asian,female
AM1910.jpg,0.6562500585937553,asian,male
AM1563.jpg,0.5312499581473177,asian,male
CM575.jpg,0.44196432517538614,caucasian,male
CM335.jpg,0.5312499581473177,caucasian,male
AM1485.jpg,0.38839289182079395,asian,male
CF36.jpg,0.49553575852997844,caucasian,female
CF62.jpg,0.30803574178890547,caucasian,female
AF908.jpg,0.5491071918845707,asian,female
AM556.jpg,0.5044642414700216,asian,male
CM417.jpg,0.397321374760837,caucasian,male
CM653.jpg,0.9062499916294636,caucasian,male
AM120.jpg,0.9151784745695067,asian,male
AM1256.jpg,0.4687500418526823,asian,male
AM1437.jpg,0.58482139150191,asian,male
AF994.jpg,0.7098214919483474,asian,female
AM502.jpg,0.43303557437817625,asian,male
CF718.jpg,0.785714266581631,caucasian,female
AM1036.jpg,0.25892841597575145,asian,male
CF570.jpg,0.580357016103305,caucasian,female
AF1959.jpg,0.004464107541438192,asian,female
AM1591.jpg,0.8928571332908154,asian,male
AM1576.jpg,0.8839286503507723,asian,male
AM783.jpg,0.4374999497767812,asian,male
CF541.jpg,0.7187499748883907,caucasian,female
AF1482.jpg,0.6160714835778109,asian,female
AF1283.jpg,0.8883927578922104,asian,female
AM127.jpg,0.7723214082429829,asian,male
CF629.jpg,0.6874998828124895,caucasian,female
AF1611.jpg,0.6205355911192493,asian,female
AM719.jpg,0.5223214752072746,asian,male
AF174.jpg,0.28571413265304757,asian,female
AF44.jpg,0.47321414939412043,asian,female
AF1761.jpg,0.7678570328443779,asian,female
AF1463.jpg,0.5133927244100648,asian,female
AM667.jpg,0.5223214752072746,asian,male
AM773.jpg,0.383928516422189,asian,male
AM1632.jpg,0.785714266581631,asian,male
AF1029.jpg,0.785714266581631,asian,female
CM726.jpg,0.6473213077965454,caucasian,male
AM1063.jpg,0.26785716677296134,asian,male
AM157.jpg,0.7098214919483474,asian,male
AF495.jpg,0.4062498577008801,asian,female
CM580.jpg,0.3616071751434978,caucasian,male
CF646.jpg,0.7678570328443779,caucasian,female
AM701.jpg,0.25892841597575145,asian,male
AM8.jpg,0.8928571332908154,asian,male
CM81.jpg,0.4598212910554724,caucasian,male
AM1373.jpg,0.28125002511160935,asian,male
AF1875.jpg,0.32589270766899175,asian,female
AM703.jpg,0.4553571835140343,asian,male
AM1081.jpg,0.30803574178890547,asian,male
AM1272.jpg,0.2767856497130044,asian,male
AM379.jpg,0.3169642247289487,asian,male
AF1243.jpg,0.3169642247289487,asian,female
AM1511.jpg,0.37500003348214583,asian,male
AF105.jpg,0.8080356078603221,asian,female
AM603.jpg,0.42857146683673814,asian,male
AF689.jpg,0.4062498577008801,asian,female
AF1698.jpg,0.598214249840558,asian,female
AM506.jpg,0.41071423309948507,asian,male
CM445.jpg,0.785714266581631,caucasian,male
AM274.jpg,0.799107124920279,asian,male
AF462.jpg,0.4374999497767812,asian,female
CF419.jpg,0.3571427997448929,caucasian,female
AF106.jpg,0.5401784410873608,asian,female
AM365.jpg,0.47321414939412043,asian,male
AF1672.jpg,0.58482139150191,asian,female
CF561.jpg,0.8214284661989701,caucasian,female
AM1456.jpg,0.4910713831313735,asian,male
AF342.jpg,0.4464284327168244,asian,female
AM1366.jpg,0.4776785247927254,asian,male
AF1371.jpg,0.7008927411511375,asian,female
AF707.jpg,0.28125002511160935,asian,female
AM1209.jpg,0.38839289182079395,asian,male
CM515.jpg,0.42857146683673814,caucasian,male
CF212.jpg,0.3705356580835409,caucasian,female
AF1039.jpg,0.8526785582748713,asian,female
AF971.jpg,0.825892841597575,asian,female
AF415.jpg,0.41071423309948507,asian,female
CM389.jpg,0.38839289182079395,caucasian,male
AM1746.jpg,0.8571429336734763,asian,male
CM249.jpg,0.41964271603952824,caucasian,male
AF1853.jpg,0.23214269929845527,asian,female
CF135.jpg,0.26785716677296134,caucasian,female
AF134.jpg,0.34821431680484966,asian,female
CF632.jpg,0.7098214919483474,caucasian,female
AM334.jpg,0.4062498577008801,asian,male
AM936.jpg,0.33928556600763976,asian,male
AM218.jpg,0.8035715003188839,asian,male
AF1597.jpg,0.7321428332270387,asian,female
CM485.jpg,0.7410713161670818,caucasian,male
AF1722.jpg,0.6383928248565022,asian,female
AM928.jpg,0.41071423309948507,asian,male
AF1115.jpg,0.8035715003188839,asian,female
CF120.jpg,0.41071423309948507,caucasian,female
AM1526.jpg,0.5089286168686264,asian,male
AM1872.jpg,0.6026786252391629,asian,male
AF1246.jpg,0.5491071918845707,asian,female
CM623.jpg,0.29464288345025746,caucasian,male
AF1109.jpg,0.7678570328443779,asian,female
CM525.jpg,0.49553575852997844,caucasian,male
AM584.jpg,0.2544643084343132,asian,male
AM167.jpg,0.4062498577008801,asian,male
CF229.jpg,0.44196432517538614,caucasian,female
CF499.jpg,0.3616071751434978,caucasian,female
AF1103.jpg,0.5446428164859657,asian,female
AM1862.jpg,0.7901786419802359,asian,male
AM1881.jpg,0.7142855994897858,asian,male
AM643.jpg,0.5178570998086697,asian,male
AM1882.jpg,0.4910713831313735,asian,male
AM1159.jpg,0.45089280811542937,asian,male
CM370.jpg,0.383928516422189,caucasian,male
AM1320.jpg,0.3303570830675967,asian,male
AM51.jpg,0.7321428332270387,asian,male
CF389.jpg,0.28125002511160935,caucasian,female
AM1455.jpg,0.19642849968111606,asian,male
CM531.jpg,0.6205355911192493,caucasian,male
AM630.jpg,0.5446428164859657,asian,male
AF1395.jpg,0.7500000669642917,asian,female
AF16.jpg,0.2901785080516525,asian,female
CM15.jpg,0.4464284327168244,caucasian,male
AF1769.jpg,0.7544641745057299,asian,female
CM654.jpg,0.6964286336096994,caucasian,male
CF562.jpg,0.799107124920279,caucasian,female
AF876.jpg,0.4642856664540774,asian,female
CF494.jpg,0.31249984933034375,caucasian,female
AF426.jpg,0.3616071751434978,asian,female
CF277.jpg,0.27232127431439945,caucasian,female
AM896.jpg,0.3437499414062447,asian,male
CM248.jpg,0.23214269929845527,caucasian,male
CM600.jpg,0.397321374760837,caucasian,male
AM276.jpg,0.41964271603952824,asian,male
AM1010.jpg,0.3303570830675967,asian,male
AM1601.jpg,0.7901786419802359,asian,male
AF1541.jpg,0.6785713998724464,asian,female
AF38.jpg,0.34821431680484966,asian,female
CF224.jpg,0.49553575852997844,caucasian,female
CF507.jpg,0.4642856664540774,caucasian,female
CF540.jpg,0.6785713998724464,caucasian,female
AF244.jpg,0.8571429336734763,asian,female
CF634.jpg,0.968749907924099,caucasian,female
AF824.jpg,0.33928556600763976,asian,female
CF643.jpg,0.5223214752072746,caucasian,female
AF773.jpg,0.40178575015944196,asian,female
AF828.jpg,0.33928556600763976,asian,female
AM1459.jpg,0.58482139150191,asian,male
AF1942.jpg,0.38839289182079395,asian,female
AM1559.jpg,0.4553571835140343,asian,male
CM447.jpg,0.4464284327168244,caucasian,male
AM1439.jpg,0.40178575015944196,asian,male
AF1185.jpg,0.42857146683673814,asian,female
CF571.jpg,0.7008927411511375,caucasian,female
AM688.jpg,0.24553555763710336,asian,male
AM1052.jpg,0.397321374760837,asian,male
AM1509.jpg,0.2232142163584122,asian,male
CF112.jpg,0.47321414939412043,caucasian,female
CM523.jpg,0.4821429001913303,caucasian,male
AF933.jpg,0.794642749521674,asian,female
CM223.jpg,0.785714266581631,caucasian,male
AF359.jpg,0.28571413265304757,asian,female
CF676.jpg,0.6607141661351934,caucasian,female
AF1252.jpg,0.6339284494578973,asian,female
CF219.jpg,0.3035713663903005,caucasian,female
AF13.jpg,0.6249999665178542,asian,female
AM741.jpg,0.42857146683673814,asian,male
AF1220.jpg,0.4866070077327686,asian,female
AM1381.jpg,0.44196432517538614,asian,male
AF781.jpg,0.40178575015944196,asian,female
AF425.jpg,0.38839289182079395,asian,female
AM1932.jpg,0.5312499581473177,asian,male
AF60.jpg,0.4553571835140343,asian,female
AM1083.jpg,0.45089280811542937,asian,male
AF1204.jpg,0.4776785247927254,asian,female
AM658.jpg,0.41071423309948507,asian,male
AF1080.jpg,0.7767857836415878,asian,female
AM290.jpg,0.3169642247289487,asian,male
AM1120.jpg,0.40178575015944196,asian,male
AF1999.jpg,0.4598212910554724,asian,female
AM1783.jpg,0.5758929085618668,asian,male
CF470.jpg,0.7321428332270387,caucasian,female
CM89.jpg,0.44196432517538614,caucasian,male
CM332.jpg,0.7901786419802359,caucasian,male
AM1725.jpg,0.598214249840558,asian,male
AM1844.jpg,0.4598212910554724,asian,male
AF1433.jpg,0.5892857669005149,asian,female
AF1943.jpg,0.7098214919483474,asian,female
AF1938.jpg,0.32142860012755364,asian,female
AF709.jpg,0.4821429001913303,asian,female
AF866.jpg,0.36607128268493594,asian,female
CF447.jpg,0.5312499581473177,caucasian,female
AF6.jpg,0.14732144172512873,asian,female
CM683.jpg,0.6294643419164592,caucasian,male
AM285.jpg,0.4999998660714166,asian,male
AF1941.jpg,0.5669641577646569,asian,female
CF371.jpg,0.4642856664540774,caucasian,female
AF446.jpg,0.5446428164859657,asian,female
AF1488.jpg,0.7589285499043349,asian,female
AF1774.jpg,0.5357143335459227,asian,female
AM1679.jpg,0.825892841597575,asian,male
AM1731.jpg,0.7098214919483474,asian,male
AF149.jpg,0.3571427997448929,asian,female
AM1529.jpg,0.5758929085618668,asian,male
AM1334.jpg,0.2901785080516525,asian,male
AF676.jpg,0.4241070914381332,asian,female
AM810.jpg,0.42857146683673814,asian,male
CF56.jpg,0.36607128268493594,caucasian,female
CM487.jpg,0.3928569993622321,caucasian,male
CF583.jpg,0.8482141828762664,caucasian,female
AM1809.jpg,0.5535712994260089,asian,male
CM21.jpg,0.5446428164859657,caucasian,male
CM723.jpg,0.58482139150191,caucasian,male
AM295.jpg,0.41071423309948507,asian,male
AF1131.jpg,0.5491071918845707,asian,female
AM89.jpg,0.5357143335459227,asian,male
AF1675.jpg,0.9330357083067596,asian,female
CF409.jpg,0.4687500418526823,caucasian,female
CM415.jpg,0.4999998660714166,caucasian,male
AM1516.jpg,0.31249984933034375,asian,male
AM1878.jpg,0.785714266581631,asian,male
AM1766.jpg,0.7098214919483474,asian,male
AF670.jpg,0.5446428164859657,asian,female
AF22.jpg,0.37500003348214583,asian,female
AM394.jpg,0.21428573341836907,asian,male
AF1677.jpg,0.598214249840558,asian,female
AF931.jpg,0.44196432517538614,asian,female
AM1869.jpg,0.5625000502232188,asian,male
AM1309.jpg,0.45089280811542937,asian,male
CM562.jpg,0.7142855994897858,caucasian,male
CF11.jpg,0.8973215086894203,caucasian,female
CF735.jpg,0.8571429336734763,caucasian,female
AM864.jpg,0.4910713831313735,asian,male
CF530.jpg,0.4687500418526823,caucasian,female
AM871.jpg,0.3437499414062447,asian,male
AF1829.jpg,0.4910713831313735,asian,female
CF526.jpg,0.5758929085618668,caucasian,female
AF11.jpg,0.34821431680484966,asian,female
AM1785.jpg,0.5312499581473177,asian,male
AM758.jpg,0.49553575852997844,asian,male
AM1194.jpg,0.4598212910554724,asian,male
CF626.jpg,0.6160714835778109,caucasian,female
AM435.jpg,0.31249984933034375,asian,male
AF1978.jpg,0.7767857836415878,asian,female
CF291.jpg,0.611607108179206,caucasian,female
AF1384.jpg,0.7901786419802359,asian,female
AM1347.jpg,0.3928569993622321,asian,male
CF316.jpg,0.5044642414700216,caucasian,female
AM1710.jpg,0.8169643586575319,asian,male
CF522.jpg,0.5044642414700216,caucasian,female
AM624.jpg,0.3437499414062447,asian,male
AF1946.jpg,0.18303564134246797,asian,female
AF542.jpg,0.5625000502232188,asian,female
AF570.jpg,0.36607128268493594,asian,female
AM1789.jpg,0.6160714835778109,asian,male
AF1692.jpg,0.8660714166135194,asian,female
AM82.jpg,0.5089286168686264,asian,male
AM770.jpg,0.30803574178890547,asian,male
CF612.jpg,0.8169643586575319,caucasian,female
AF211.jpg,0.37946414102358406,asian,female
AF1527.jpg,0.7544641745057299,asian,female
CF439.jpg,0.4464284327168244,caucasian,female
AM1845.jpg,0.7142855994897858,asian,male
AM330.jpg,0.47321414939412043,asian,male
CM490.jpg,0.6428572002551072,caucasian,male
AF719.jpg,0.32589270766899175,asian,female
AF815.jpg,0.08035715003188841,asian,female
CF458.jpg,0.44196432517538614,caucasian,female
AM344.jpg,0.29910699099169563,asian,male
CM269.jpg,0.397321374760837,caucasian,male
AF1517.jpg,0.6473213077965454,asian,female
AM1339.jpg,0.33482145846620165,asian,male
CM100.jpg,0.4866070077327686,caucasian,male
AF3.jpg,0.580357016103305,asian,female
AM158.jpg,0.41964271603952824,asian,male
AF158.jpg,0.40178575015944196,asian,female
AF1897.jpg,0.785714266581631,asian,female
AM768.jpg,0.5089286168686264,asian,male
AM176.jpg,0.3437499414062447,asian,male
AF434.jpg,0.5312499581473177,asian,female
CM748.jpg,0.7232143502869957,caucasian,male
AF1329.jpg,0.6428572002551072,asian,female
AF108.jpg,0.47321414939412043,asian,female
CF257.jpg,0.5133927244100648,caucasian,female
AM1276.jpg,0.30803574178890547,asian,male
CF309.jpg,0.825892841597575,caucasian,female
AF1642.jpg,0.4776785247927254,asian,female
AF1738.jpg,0.4821429001913303,asian,female
CF586.jpg,0.8482141828762664,caucasian,female
AF921.jpg,0.825892841597575,asian,female
CM650.jpg,0.9196428499681116,caucasian,male
CM326.jpg,0.26785716677296134,caucasian,male
CM49.jpg,0.38839289182079395,caucasian,male
CF202.jpg,0.4598212910554724,caucasian,female
AF840.jpg,0.7276784578284338,asian,female
AM1754.jpg,0.7276784578284338,asian,male
CF197.jpg,0.4642856664540774,caucasian,female
AF1223.jpg,0.29910699099169563,asian,female
AF874.jpg,0.4687500418526823,asian,female
AM1192.jpg,0.4999998660714166,asian,male
AF769.jpg,0.41964271603952824,asian,female
AF1464.jpg,0.6473213077965454,asian,female
AM1698.jpg,0.9062499916294636,asian,male
AM1176.jpg,0.2499999330357083,asian,male
AM37.jpg,0.5491071918845707,asian,male
CM356.jpg,0.37946414102358406,caucasian,male
CM687.jpg,0.6964286336096994,caucasian,male
AF1000.jpg,0.7901786419802359,asian,female
CM710.jpg,0.9151784745695067,caucasian,male
CM41.jpg,0.8749998995535624,caucasian,male
AM919.jpg,0.41964271603952824,asian,male
AF480.jpg,0.5625000502232188,asian,female
CM457.jpg,0.58482139150191,caucasian,male
AF973.jpg,0.5312499581473177,asian,female
AM1560.jpg,0.4866070077327686,asian,male
AM1571.jpg,0.7098214919483474,asian,male
CF365.jpg,0.6919642582110945,caucasian,female
AF1627.jpg,0.7366072086256437,asian,female
AM23.jpg,0.7008927411511375,asian,male
AM207.jpg,0.37500003348214583,asian,male
AM410.jpg,0.38839289182079395,asian,male
CM376.jpg,0.5625000502232188,caucasian,male
CF672.jpg,0.598214249840558,caucasian,female
AM199.jpg,0.7678570328443779,asian,male
AM503.jpg,0.5133927244100648,asian,male
AF1317.jpg,0.8080356078603221,asian,female
CF703.jpg,0.8169643586575319,caucasian,female
AM1861.jpg,0.41964271603952824,asian,male
AF241.jpg,0.25892841597575145,asian,female
AF1297.jpg,0.6339284494578973,asian,female
CF695.jpg,0.8839286503507723,caucasian,female
AM1283.jpg,0.5267855827487128,asian,male
AF1099.jpg,0.8482141828762664,asian,female
AM764.jpg,0.5535712994260089,asian,male
CM252.jpg,0.5535712994260089,caucasian,male
CF549.jpg,0.9107143670280686,caucasian,female
AM745.jpg,0.5044642414700216,asian,male
AF1824.jpg,0.25892841597575145,asian,female
AM853.jpg,0.32589270766899175,asian,male
AF1751.jpg,0.7053571165497425,asian,female
AF1607.jpg,0.6473213077965454,asian,female
CF697.jpg,0.6339284494578973,caucasian,female
AF221.jpg,0.37946414102358406,asian,female
AF409.jpg,0.8482141828762664,asian,female
AF1213.jpg,0.6473213077965454,asian,female
CM681.jpg,0.7723214082429829,caucasian,male
AF567.jpg,0.6651785415337984,asian,female
AF831.jpg,0.36607128268493594,asian,female
CM119.jpg,0.4821429001913303,caucasian,male
CF327.jpg,0.4553571835140343,caucasian,female
AM869.jpg,0.3035713663903005,asian,male
AM1984.jpg,0.8482141828762664,asian,male
AM1280.jpg,0.47321414939412043,asian,male
AF1839.jpg,0.8705357920121243,asian,female
AM1713.jpg,0.5446428164859657,asian,male
CM54.jpg,0.5669641577646569,caucasian,male
AF1648.jpg,0.58482139150191,asian,female
AM1846.jpg,0.3616071751434978,asian,male
AF215.jpg,0.4062498577008801,asian,female
CF208.jpg,0.42857146683673814,caucasian,female
AF1346.jpg,0.6964286336096994,asian,female
AM1171.jpg,0.38839289182079395,asian,male
CM251.jpg,0.7187499748883907,caucasian,male
CF405.jpg,0.6339284494578973,caucasian,female
CM138.jpg,0.2633927913743564,caucasian,male
AF240.jpg,0.5491071918845707,asian,female
AF1343.jpg,0.6964286336096994,asian,female
CF501.jpg,0.383928516422189,caucasian,female
AM1678.jpg,0.799107124920279,asian,male
CF430.jpg,0.3437499414062447,caucasian,female
CF195.jpg,0.4598212910554724,caucasian,female
CF204.jpg,0.5714285331632619,caucasian,female
AF1650.jpg,0.58482139150191,asian,female
AF786.jpg,0.4910713831313735,asian,female
AF78.jpg,0.4374999497767812,asian,female
CM731.jpg,0.794642749521674,caucasian,male
AM1318.jpg,0.4374999497767812,asian,male
CM281.jpg,0.5669641577646569,caucasian,male
CF106.jpg,0.5044642414700216,caucasian,female
AF489.jpg,0.3437499414062447,asian,female
AF310.jpg,0.3928569993622321,asian,female
AF1570.jpg,0.397321374760837,asian,female
CF262.jpg,0.4821429001913303,caucasian,female
AF1149.jpg,0.6651785415337984,asian,female
AM653.jpg,0.4687500418526823,asian,male
AF728.jpg,0.16071430006377682,asian,female
CM502.jpg,0.40178575015944196,caucasian,male
AF1785.jpg,0.6696429169324033,asian,female
AM1155.jpg,0.44196432517538614,asian,male
AF1034.jpg,0.5446428164859657,asian,female
AM691.jpg,0.40178575015944196,asian,male
AM1190.jpg,0.5446428164859657,asian,male
AF1011.jpg,0.5580356748246138,asian,female
CM287.jpg,0.5357143335459227,caucasian,male
AM1230.jpg,0.41964271603952824,asian,male
CF532.jpg,0.5401784410873608,caucasian,female
